p_id,p_id2,distance
2yp3,2hmg,0.300
2yp3,2ibx,0.415
2yp3,2viu,0.224
2yp3,2wr0,0.527
2yp3,2wr1,0.533
2yp3,2wr2,0.486
2yp3,2wr4,0.840
2yp3,2wr5,0.801
2yp3,2wr7,1.061
2yp3,2wrb,0.937
2yp3,2wrc,1.040
2yp3,2wrd,0.525
2yp3,2wre,0.482
2yp3,2wrf,0.514
2yp3,2wrg,0.454
2yp3,2wrh,0.713
2yp3,2yp2,0.045
2yp3,2yp3,0.000
2yp4,1eo8,0.249
2yp4,1ha0,0.232
2yp4,1hgd,0.232
2yp4,1hge,0.228
2yp4,1hgf,0.241
2yp4,1hgg,0.241
2yp4,1hgh,0.241
2yp4,1hgi,0.249
2yp4,1hgj,0.241
2yp4,1jsd,0.161
2yp4,1jsh,0.155
2yp4,1jsi,0.167
2yp4,1jsm,0.508
2yp4,1jsn,0.492
2yp4,1jso,0.498
2yp4,1ken,0.224
2yp4,1mql,0.272
2yp4,1mqm,0.290
2yp4,1mqn,0.283
2yp4,1qfu,0.228
2yp4,1rd8,0.440
2yp4,1ru7,1.166
2yp4,1rvt,0.553
2yp4,1rvx,1.259
2yp4,1rvz,1.095
2yp4,1ti8,0.410
2yp4,2fk0,0.379
2yp4,2hmg,0.300
2yp4,2ibx,0.431
2yp4,2viu,0.224
2yp4,2wr0,0.546
2yp4,2wr1,0.553
2yp4,2wr2,0.506
2yp4,2wr4,0.841
2yp4,2wr5,0.817
2yp4,2wr7,1.042
2yp4,2wrb,0.919
2yp4,2wrc,1.021
2yp4,2wrd,0.546
2yp4,2wre,0.500
2yp4,2wrf,0.516
2yp4,2wrg,0.475
2yp4,2wrh,0.733
2yp4,2yp2,0.000
2yp4,2yp3,0.000
2yp4,2yp4,0.000
2yp5,1eo8,0.219
2yp5,1ha0,0.200
2yp5,1hgd,0.205
2yp5,1hge,0.205
2yp5,1hgf,0.214
2yp5,1hgg,0.214
2yp5,1hgh,0.214
2yp5,1hgi,0.219
2yp5,1hgj,0.214
2yp5,1jsd,0.155
2yp5,1jsh,0.148
2yp5,1jsi,0.161
2yp5,1jsm,0.520
2yp5,1jsn,0.506
2yp5,1jso,0.512
2yp5,1ken,0.190
2yp5,1mql,0.249
2yp5,1mqm,0.272
2yp5,1mqn,0.276
2yp5,1qfu,0.205
2yp5,1rd8,0.465
2yp5,1ru7,1.171
2yp5,1rvt,0.571
2yp5,1rvx,1.259
2yp5,1rvz,1.096
2yp5,1ti8,0.400
2yp5,2fk0,0.377
2yp5,2hmg,0.272
2yp5,2ibx,0.424
2yp5,2viu,0.195
2yp5,2wr0,0.542
2yp5,2wr1,0.551
2yp5,2wr2,0.508
2yp5,2wr4,0.844
2yp5,2wr5,0.822
2yp5,2wr7,1.025
2yp5,2wrb,0.898
2yp5,2wrc,0.999
2yp5,2wrd,0.544
2yp5,2wre,0.500
2yp5,2wrf,0.496
2yp5,2wrg,0.480
2yp5,2wrh,0.747
2yp5,2yp2,0.045
2yp5,2yp3,0.045
2yp5,2yp4,0.000
2yp5,2yp5,0.000
2yp7,1eo8,0.210
2yp7,1ha0,0.173
2yp7,1hgd,0.173
2yp7,1hge,0.167
2yp7,1hgf,0.200
2yp7,1hgg,0.190
2yp7,1hgh,0.184
2yp7,1hgi,0.195
2yp7,1hgj,0.190
2yp7,1jsd,0.190
2yp7,1jsh,0.184
2yp7,1jsi,0.200
2yp7,1jsm,0.490
2yp7,1jsn,0.475
2yp7,1jso,0.482
2yp7,1ken,0.179
2yp7,1mql,0.214
2yp7,1mqm,0.249
2yp7,1mqn,0.249
2yp7,1qfu,0.173
2yp7,1rd8,0.443
2yp7,1ru7,1.134
2yp7,1rvt,0.535
2yp7,1rvx,1.226
2yp7,1rvz,1.060
2yp7,1ti8,0.355
2yp7,2fk0,0.332
2yp7,2hmg,0.249
2yp7,2ibx,0.379
2yp7,2viu,0.173
2yp7,2wr0,0.496
2yp7,2wr1,0.508
2yp7,2wr2,0.465
2yp7,2wr4,0.650
2yp7,2wr5,0.653
2yp7,2wr7,1.058
2yp7,2wrb,0.927
2yp7,2wrc,1.031
2yp7,2wrd,0.502
2yp7,2wre,0.460
2yp7,2wrf,0.475
2yp7,2wrg,0.447
2yp7,2wrh,0.704
2yp7,2yp2,0.089
2yp7,2yp3,0.063
2yp7,2yp4,0.063
2yp7,2yp5,0.045
2yp7,2yp7,0.000
2yp8,1eo8,0.210
2yp8,1ha0,0.173
2yp8,1hgd,0.167
2yp8,1hge,0.167
2yp8,1hgf,0.200
2yp8,1hgg,0.190
2yp8,1hgh,0.184
2yp8,1hgi,0.190
2yp8,1hgj,0.190
2yp8,1jsd,0.205
2yp8,1jsh,0.200
2yp8,1jsi,0.214
2yp8,1jsm,0.475
2yp8,1jsn,0.463
2yp8,1jso,0.467
2yp8,1ken,0.179
2yp8,1mql,0.210
2yp8,1mqm,0.237
2yp8,1mqn,0.241
2yp8,1qfu,0.167
2yp8,1rd8,0.427
2yp8,1ru7,1.128
2yp8,1rvt,0.523
2yp8,1rvx,1.221
2yp8,1rvz,1.055
2yp8,1ti8,0.344
2yp8,2fk0,0.316
2yp8,2hmg,0.249
2yp8,2ibx,0.366
2yp8,2viu,0.173
2yp8,2wr0,0.484
2yp8,2wr1,0.494
2yp8,2wr2,0.452
2yp8,2wr4,0.665
2yp8,2wr5,0.675
2yp8,2wr7,1.069
2yp8,2wrb,0.938
2yp8,2wrc,1.042
2yp8,2wrd,0.490
2yp8,2wre,0.447
2yp8,2wrf,0.469
2yp8,2wrg,0.434
2yp8,2wrh,0.690
2yp8,2yp2,0.100
2yp8,2yp3,0.063
2yp8,2yp4,0.077
2yp8,2yp5,0.063
2yp8,2yp7,0.000
2yp8,2yp8,0.000
2yp9,1eo8,0.241
2yp9,1ha0,0.205
2yp9,1hgd,0.195
2yp9,1hge,0.195
2yp9,1hgf,0.232
2yp9,1hgg,0.219
2yp9,1hgh,0.214
2yp9,1hgi,0.219
2yp9,1hgj,0.219
2yp9,1jsd,0.214
2yp9,1jsh,0.205
2yp9,1jsi,0.224
2yp9,1jsm,0.458
2yp9,1jsn,0.445
2yp9,1jso,0.452
2yp9,1ken,0.210
2yp9,1mql,0.237
2yp9,1mqm,0.261
2yp9,1mqn,0.265
2yp9,1qfu,0.200
2yp9,1rd8,0.410
2yp9,1ru7,1.138
2yp9,1rvt,0.512
2yp9,1rvx,1.233
2yp9,1rvz,1.068
2yp9,1ti8,0.358
2yp9,2fk0,0.319
2yp9,2hmg,0.283
2yp9,2ibx,0.374
2yp9,2viu,0.205
2yp9,2wr0,0.484
2yp9,2wr1,0.494
2yp9,2wr2,0.449
2yp9,2wr4,0.671
2yp9,2wr5,0.721
2yp9,2wr7,1.079
2yp9,2wrb,0.952
2yp9,2wrc,1.055
2yp9,2wrd,0.488
2yp9,2wre,0.447
2yp9,2wrf,0.492
2yp9,2wrg,0.422
2yp9,2wrh,0.687
2yp9,2yp2,0.077
2yp9,2yp3,0.045
2yp9,2yp4,0.063
2yp9,2yp5,0.063
2yp9,2yp7,0.045
2yp9,2yp8,0.045
2yp9,2yp9,0.000
2ypg,1eo8,0.000
2ypg,1ha0,0.063
2ypg,1hgd,0.110
2ypg,1hge,0.118
2ypg,1hgf,0.000
2ypg,1hgg,0.063
2ypg,1hgh,0.063
2ypg,1hgi,0.077
2ypg,1hgj,0.063
2ypg,1jsd,0.228
2ypg,1jsh,0.232
2ypg,1jsi,0.249
2ypg,1jsm,0.623
2ypg,1jsn,0.608
2ypg,1jso,0.613
2ypg,1ken,0.045
2ypg,1mql,0.118
2ypg,1mqm,0.195
2ypg,1mqn,0.195
2ypg,1qfu,0.089
2ypg,1rd8,0.569
2ypg,1ru7,1.014
2ypg,1rvt,0.631
2ypg,1rvx,1.100
2ypg,1rvz,0.923
2ypg,1ti8,0.335
2ypg,2fk0,0.385
2ypg,2hmg,0.063
2ypg,2ibx,0.392
2ypg,2viu,0.045
2ypg,2wr0,0.523
2ypg,2wr1,0.540
2ypg,2wr2,0.520
2ypg,2wr4,0.790
2ypg,2wr5,0.722
2ypg,2wr7,0.987
2ypg,2wrb,0.838
2ypg,2wrc,0.951
2ypg,2wrd,0.551
2ypg,2wre,0.494
2ypg,2wrf,0.369
2ypg,2wrg,0.560
2ypg,2wrh,0.742
2ypg,2yp2,0.268
2ypg,2yp3,0.249
2ypg,2yp4,0.245
2ypg,2yp5,0.219
2ypg,2yp7,0.205
2ypg,2yp8,0.205
2ypg,2yp9,0.237
2ypg,2ypg,0.000
3al4,1eo8,0.310
3al4,1ha0,0.249
3al4,1hgd,0.214
3al4,1hge,0.214
3al4,1hgf,0.293
3al4,1hgg,0.257
3al4,1hgh,0.253
3al4,1hgi,0.257
3al4,1hgj,0.261
3al4,1jsd,0.322
3al4,1jsh,0.316
3al4,1jsi,0.332
3al4,1jsm,0.335
3al4,1jsn,0.322
3al4,1jso,0.326
3al4,1ken,0.279
3al4,1mql,0.249
3al4,1mqm,0.326
3al4,1mqn,0.316
3al4,1qfu,0.232
3al4,1rd8,0.300
3al4,1ru7,1.029
3al4,1rvt,0.371
3al4,1rvx,1.132
3al4,1rvz,0.978
3al4,1ti8,0.257
3al4,2fk0,0.200
3al4,2hmg,0.316
3al4,2ibx,0.261
3al4,2viu,0.257
3al4,2wr0,0.346
3al4,2wr1,0.352
3al4,2wr2,0.307
3al4,2wr4,0.748
3al4,2wr5,0.733
3al4,2wr7,1.201
3al4,2wrb,1.069
3al4,2wrc,1.172
3al4,2wrd,0.352
3al4,2wre,0.326
3al4,2wrf,0.492
3al4,2wrg,0.300
3al4,2wrh,0.535
3al4,2yp2,0.179
3al4,2yp3,0.155
3al4,2yp4,0.173
3al4,2yp5,0.184
3al4,2yp7,0.148
3al4,2yp8,0.134
3al4,2yp9,0.126
3al4,2ypg,0.300
3al4,3al4,0.000
3eyj,1eo8,0.214
3eyj,1ha0,0.148
3eyj,1hgd,0.118
3eyj,1hge,0.110
3eyj,1hgf,0.200
3eyj,1hgg,0.161
3eyj,1hgh,0.155
3eyj,1hgi,0.161
3eyj,1hgj,0.167
3eyj,1jsd,0.286
3eyj,1jsh,0.283
3eyj,1jsi,0.303
3eyj,1jsm,0.438
3eyj,1jsn,0.427
3eyj,1jso,0.429
3eyj,1ken,0.184
3eyj,1mql,0.148
3eyj,1mqm,0.249
3eyj,1mqn,0.237
3eyj,1qfu,0.126
3eyj,1rd8,0.379
3eyj,1ru7,1.055
3eyj,1rvt,0.454
3eyj,1rvx,1.163
3eyj,1rvz,0.983
3eyj,1ti8,0.245
3eyj,2fk0,0.232
3eyj,2hmg,0.224
3eyj,2ibx,0.268
3eyj,2viu,0.155
3eyj,2wr0,0.402
3eyj,2wr1,0.412
3eyj,2wr2,0.374
3eyj,2wr4,0.785
3eyj,2wr5,0.732
3eyj,2wr7,1.112
3eyj,2wrb,0.976
3eyj,2wrc,1.082
3eyj,2wrd,0.420
3eyj,2wre,0.377
3eyj,2wrf,0.405
3eyj,2wrg,0.385
3eyj,2wrh,0.607
3eyj,2yp2,0.200
3eyj,2yp3,0.167
3eyj,2yp4,0.184
3eyj,2yp5,0.167
3eyj,2yp7,0.118
3eyj,2yp8,0.110
3eyj,2yp9,0.126
3eyj,2ypg,0.205
3eyj,3al4,0.118
3eyj,3eyj,0.000
3eyk,1eo8,0.200
3eyk,1ha0,0.134
3eyk,1hgd,0.100
3eyk,1hge,0.100
3eyk,1hgf,0.184
3eyk,1hgg,0.141
3eyk,1hgh,0.141
3eyk,1hgi,0.141
3eyk,1hgj,0.148
3eyk,1jsd,0.283
3eyk,1jsh,0.283
3eyk,1jsi,0.300
3eyk,1jsm,0.454
3eyk,1jsn,0.440
3eyk,1jso,0.445
3eyk,1ken,0.167
3eyk,1mql,0.134
3eyk,1mqm,0.253
3eyk,1mqn,0.237
3eyk,1qfu,0.110
3eyk,1rd8,0.397
3eyk,1ru7,1.046
3eyk,1rvt,0.465
3eyk,1rvx,1.152
3eyk,1rvz,0.974
3eyk,1ti8,0.241
3eyk,2fk0,0.237
3eyk,2hmg,0.205
3eyk,2ibx,0.268
3eyk,2viu,0.141
3eyk,2wr0,0.405
3eyk,2wr1,0.417
3eyk,2wr2,0.379
3eyk,2wr4,0.789
3eyk,2wr5,0.731
3eyk,2wr7,1.097
3eyk,2wrb,0.961
3eyk,2wrc,1.067
3eyk,2wrd,0.424
3eyk,2wre,0.377
3eyk,2wrf,0.395
3eyk,2wrg,0.397
3eyk,2wrh,0.613
3eyk,2yp2,0.205
3eyk,2yp3,0.173
3eyk,2yp4,0.190
3eyk,2yp5,0.167
3eyk,2yp7,0.126
3eyk,2yp8,0.110
3eyk,2yp9,0.134
3eyk,2ypg,0.190
3eyk,3al4,0.134
3eyk,3eyj,0.000
3eyk,3eyk,0.000
3eym,1eo8,0.045
3eym,1ha0,0.045
3eym,1hgd,0.089
3eym,1hge,0.089
3eym,1hgf,0.000
3eym,1hgg,0.045
3eym,1hgh,0.045
3eym,1hgi,0.045
3eym,1hgj,0.045
3eym,1jsd,0.232
3eym,1jsh,0.237
3eym,1jsi,0.253
3eym,1jsm,0.593
3eym,1jsn,0.581
3eym,1jso,0.583
3eym,1ken,0.045
3eym,1mql,0.100
3eym,1mqm,0.224
3eym,1mqn,0.210
3eym,1qfu,0.063
3eym,1rd8,0.537
3eym,1ru7,1.006
3eym,1rvt,0.597
3eym,1rvx,1.095
3eym,1rvz,0.918
3eym,1ti8,0.307
3eym,2fk0,0.355
3eym,2hmg,0.063
3eym,2ibx,0.363
3eym,2viu,0.000
3eym,2wr0,0.496
3eym,2wr1,0.512
3eym,2wr2,0.490
3eym,2wr4,0.827
3eym,2wr5,0.789
3eym,2wr7,1.022
3eym,2wrb,0.874
3eym,2wrc,0.986
3eym,2wrd,0.527
3eym,2wre,0.475
3eym,2wrf,0.363
3eym,2wrg,0.535
3eym,2wrh,0.716
3eym,2yp2,0.257
3eym,2yp3,0.237
3eym,2yp4,0.237
3eym,2yp5,0.205
3eym,2yp7,0.184
3eym,2yp8,0.190
3eym,2yp9,0.219
3eym,2ypg,0.045
3eym,3al4,0.276
3eym,3eyj,0.179
3eym,3eyk,0.161
3eym,3eym,0.000
3fku,1eo8,0.407
3fku,1ha0,0.341
3fku,1hgd,0.283
3fku,1hge,0.283
3fku,1hgf,0.382
3fku,1hgg,0.332
3fku,1hgh,0.329
3fku,1hgi,0.322
3fku,1hgj,0.338
3fku,1jsd,0.529
3fku,1jsh,0.523
3fku,1jsi,0.540
3fku,1jsm,0.297
3fku,1jsn,0.286
3fku,1jso,0.290
3fku,1ken,0.390
3fku,1mql,0.290
3fku,1mqm,0.346
3fku,1mqn,0.344
3fku,1qfu,0.313
3fku,1rd8,0.290
3fku,1ru7,0.893
3fku,1rvt,0.303
3fku,1rvx,0.996
3fku,1rvz,0.845
3fku,1ti8,0.134
3fku,2fk0,0.063
3fku,2hmg,0.369
3fku,2ibx,0.089
3fku,2viu,0.352
3fku,2wr0,0.155
3fku,2wr1,0.173
3fku,2wr2,0.155
3fku,2wr4,0.704
3fku,2wr5,0.696
3fku,2wr7,1.279
3fku,2wrb,1.146
3fku,2wrc,1.251
3fku,2wrd,0.237
3fku,2wre,0.237
3fku,2wrf,0.417
3fku,2wrg,0.249
3fku,2wrh,0.397
3fku,2yp2,0.422
3fku,2yp3,0.390
3fku,2yp4,0.410
3fku,2yp5,0.402
3fku,2yp7,0.358
3fku,2yp8,0.344
3fku,2yp9,0.346
3fku,2ypg,0.397
3fku,3al4,0.237
3fku,3eyj,0.253
3fku,3eyk,0.257
3fku,3eym,0.366
3fku,3fku,0.000
3gbm,1eo8,0.443
3gbm,1ha0,0.355
3gbm,1hgd,0.361
3gbm,1hge,0.361
3gbm,1hgf,0.387
3gbm,1hgg,0.379
3gbm,1hgh,0.387
3gbm,1hgi,0.397
3gbm,1hgj,0.382
3gbm,1jsd,0.410
3gbm,1jsh,0.405
3gbm,1jsi,0.424
3gbm,1jsm,0.355
3gbm,1jsn,0.344
3gbm,1jso,0.349
3gbm,1ken,0.392
3gbm,1mql,0.385
3gbm,1mqm,0.436
3gbm,1mqn,0.431
3gbm,1qfu,0.390
3gbm,1rd8,0.458
3gbm,1ru7,0.962
3gbm,1rvt,0.494
3gbm,1rvx,1.053
3gbm,1rvz,0.892
3gbm,1ti8,0.355
3gbm,2fk0,0.100
3gbm,2hmg,0.434
3gbm,2ibx,0.134
3gbm,2viu,0.369
3gbm,2wr0,0.346
3gbm,2wr1,0.400
3gbm,2wr2,0.371
3gbm,2wr4,0.778
3gbm,2wr5,0.766
3gbm,2wr7,1.197
3gbm,2wrb,1.074
3gbm,2wrc,1.167
3gbm,2wrd,0.290
3gbm,2wre,0.326
3gbm,2wrf,0.520
3gbm,2wrg,0.412
3gbm,2wrh,0.595
3gbm,2yp2,0.316
3gbm,2yp3,0.319
3gbm,2yp4,0.338
3gbm,2yp5,0.293
3gbm,2yp7,0.257
3gbm,2yp8,0.232
3gbm,2yp9,0.286
3gbm,2ypg,0.440
3gbm,3al4,0.358
3gbm,3eyj,0.141
3gbm,3eyk,0.141
3gbm,3eym,0.313
3gbm,3fku,0.141
3gbm,3gbm,0.000
3gbn,1eo8,1.080
3gbn,1ha0,1.069
3gbn,1hgd,1.067
3gbn,1hge,1.067
3gbn,1hgf,1.085
3gbn,1hgg,1.081
3gbn,1hgh,1.077
3gbn,1hgi,1.075
3gbn,1hgj,1.079
3gbn,1jsd,1.004
3gbn,1jsh,0.980
3gbn,1jsi,0.982
3gbn,1jsm,0.732
3gbn,1jsn,0.780
3gbn,1jso,0.754
3gbn,1ken,1.087
3gbn,1mql,1.068
3gbn,1mqm,1.077
3gbn,1mqn,1.075
3gbn,1qfu,1.066
3gbn,1rd8,0.465
3gbn,1ru7,1.176
3gbn,1rvt,0.567
3gbn,1rvx,1.266
3gbn,1rvz,1.168
3gbn,1ti8,0.979
3gbn,2fk0,0.714
3gbn,2hmg,1.084
3gbn,2ibx,0.713
3gbn,2viu,1.075
3gbn,2wr0,0.778
3gbn,2wr1,0.751
3gbn,2wr2,0.735
3gbn,2wr4,0.924
3gbn,2wr5,0.949
3gbn,2wr7,1.396
3gbn,2wrb,1.306
3gbn,2wrc,1.380
3gbn,2wrd,0.758
3gbn,2wre,0.752
3gbn,2wrf,0.901
3gbn,2wrg,0.447
3gbn,2wrh,0.707
3gbn,2yp2,0.865
3gbn,2yp3,0.962
3gbn,2yp4,0.921
3gbn,2yp5,0.912
3gbn,2yp7,0.847
3gbn,2yp8,0.858
3gbn,2yp9,0.852
3gbn,2ypg,1.084
3gbn,3al4,0.500
3gbn,3eyj,1.056
3gbn,3eyk,1.053
3gbn,3eym,1.081
3gbn,3fku,0.677
3gbn,3gbm,0.823
3gbn,3gbn,0.000
3hmg,1eo8,0.077
3hmg,1ha0,0.000
3hmg,1hgd,0.045
3hmg,1hge,0.063
3hmg,1hgf,0.045
3hmg,1hgg,0.000
3hmg,1hgh,0.000
3hmg,1hgi,0.000
3hmg,1hgj,0.000
3hmg,1jsd,0.261
3hmg,1jsh,0.265
3hmg,1jsi,0.283
3hmg,1jsm,0.567
3hmg,1jsn,0.555
3hmg,1jso,0.559
3hmg,1ken,0.063
3hmg,1mql,0.063
3hmg,1mqm,0.214
3hmg,1mqn,0.200
3hmg,1qfu,0.045
3hmg,1rd8,0.516
3hmg,1ru7,1.004
3hmg,1rvt,0.562
3hmg,1rvx,1.098
3hmg,1rvz,0.921
3hmg,1ti8,0.276
3hmg,2fk0,0.326
3hmg,2hmg,0.063
3hmg,2ibx,0.329
3hmg,2viu,0.000
3hmg,2wr0,0.465
3hmg,2wr1,0.480
3hmg,2wr2,0.458
3hmg,2wr4,0.811
3hmg,2wr5,0.771
3hmg,2wr7,1.037
3hmg,2wrb,0.891
3hmg,2wrc,1.003
3hmg,2wrd,0.498
3hmg,2wre,0.440
3hmg,2wrf,0.349
3hmg,2wrg,0.508
3hmg,2wrh,0.684
3hmg,2yp2,0.268
3hmg,2yp3,0.245
3hmg,2yp4,0.245
3hmg,2yp5,0.219
3hmg,2yp7,0.190
3hmg,2yp8,0.190
3hmg,2yp9,0.219
3hmg,2ypg,0.063
3hmg,3al4,0.261
3hmg,3eyj,0.155
3hmg,3eyk,0.141
3hmg,3eym,0.045
3hmg,3fku,0.332
3hmg,3gbm,0.400
3hmg,3gbn,1.073
3hmg,3hmg,0.000
3hto,1eo8,0.696
3hto,1ha0,0.642
3hto,1hgd,0.580
3hto,1hge,0.576
3hto,1hgf,0.674
3hto,1hgg,0.626
3hto,1hgh,0.623
3hto,1hgi,0.618
3hto,1hgj,0.631
3hto,1jsd,0.795
3hto,1jsh,0.786
3hto,1jsi,0.801
3hto,1jsm,0.241
3hto,1jsn,0.241
3hto,1jso,0.241
3hto,1ken,0.690
3hto,1mql,0.581
3hto,1mqm,0.620
3hto,1mqn,0.613
3hto,1qfu,0.603
3hto,1rd8,0.283
3hto,1ru7,0.866
3hto,1rvt,0.141
3hto,1rvx,1.018
3hto,1rvz,0.858
3hto,1ti8,0.397
3hto,2fk0,0.344
3hto,2hmg,0.657
3hto,2ibx,0.352
3hto,2viu,0.645
3hto,2wr0,0.224
3hto,2wr1,0.184
3hto,2wr2,0.195
3hto,2wr4,0.525
3hto,2wr5,0.610
3hto,2wr7,1.292
3hto,2wrb,1.413
3hto,2wrc,1.320
3hto,2wrd,0.224
3hto,2wre,0.286
3hto,2wrf,0.740
3hto,2wrg,0.214
3hto,2wrh,0.077
3hto,2yp2,0.675
3hto,2yp3,0.645
3hto,2yp4,0.666
3hto,2yp5,0.683
3hto,2yp7,0.642
3hto,2yp8,0.626
3hto,2yp9,0.623
3hto,2ypg,0.688
3hto,3al4,0.469
3hto,3eyj,0.540
3hto,3eyk,0.548
3hto,3eym,0.659
3hto,3fku,0.341
3hto,3gbm,0.546
3hto,3gbn,0.578
3hto,3hmg,0.629
3hto,3hto,0.000
3htp,1eo8,0.583
3htp,1ha0,0.525
3htp,1hgd,0.465
3htp,1hge,0.463
3htp,1hgf,0.560
3htp,1hgg,0.512
3htp,1hgh,0.508
3htp,1hgi,0.504
3htp,1hgj,0.516
3htp,1jsd,0.690
3htp,1jsh,0.683
3htp,1jsi,0.700
3htp,1jsm,0.224
3htp,1jsn,0.214
3htp,1jso,0.219
3htp,1ken,0.573
3htp,1mql,0.469
3htp,1mqm,0.518
3htp,1mqn,0.510
3htp,1qfu,0.490
3htp,1rd8,0.261
3htp,1ru7,0.864
3htp,1rvt,0.155
3htp,1rvx,1.008
3htp,1rvz,0.835
3htp,1ti8,0.272
3htp,2fk0,0.224
3htp,2hmg,0.542
3htp,2ibx,0.224
3htp,2viu,0.531
3htp,2wr0,0.100
3htp,2wr1,0.077
3htp,2wr2,0.089
3htp,2wr4,0.562
3htp,2wr5,0.621
3htp,2wr7,1.381
3htp,2wrb,1.327
3htp,2wrc,1.410
3htp,2wrd,0.134
3htp,2wre,0.184
3htp,2wrf,0.637
3htp,2wrg,0.173
3htp,2wrh,0.184
3htp,2yp2,0.578
3htp,2yp3,0.548
3htp,2yp4,0.567
3htp,2yp5,0.576
3htp,2yp7,0.533
3htp,2yp8,0.518
3htp,2yp9,0.518
3htp,2ypg,0.574
3htp,3al4,0.371
3htp,3eyj,0.431
3htp,3eyk,0.436
3htp,3eym,0.546
3htp,3fku,0.219
3htp,3gbm,0.456
3htp,3gbn,0.583
3htp,3hmg,0.516
3htp,3hto,0.126
3htp,3htp,0.000
3htq,1eo8,0.688
3htq,1ha0,0.636
3htq,1hgd,0.574
3htq,1hge,0.571
3htq,1hgf,0.668
3htq,1hgg,0.620
3htq,1hgh,0.616
3htq,1hgi,0.613
3htq,1hgj,0.624
3htq,1jsd,0.789
3htq,1jsh,0.780
3htq,1jsi,0.796
3htq,1jsm,0.241
3htq,1jsn,0.241
3htq,1jso,0.241
3htq,1ken,0.684
3htq,1mql,0.576
3htq,1mqm,0.615
3htq,1mqn,0.608
3htq,1qfu,0.597
3htq,1rd8,0.286
3htq,1ru7,0.852
3htq,1rvt,0.141
3htq,1rvx,1.003
3htq,1rvz,0.845
3htq,1ti8,0.392
3htq,2fk0,0.344
3htq,2hmg,0.651
3htq,2ibx,0.349
3htq,2viu,0.639
3htq,2wr0,0.219
3htq,2wr1,0.179
3htq,2wr2,0.195
3htq,2wr4,0.510
3htq,2wr5,0.628
3htq,2wr7,1.292
3htq,2wrb,1.414
3htq,2wrc,1.320
3htq,2wrd,0.219
3htq,2wre,0.283
3htq,2wrf,0.736
3htq,2wrg,0.219
3htq,2wrh,0.077
3htq,2yp2,0.669
3htq,2yp3,0.640
3htq,2yp4,0.660
3htq,2yp5,0.680
3htq,2yp7,0.637
3htq,2yp8,0.623
3htq,2yp9,0.618
3htq,2ypg,0.683
3htq,3al4,0.467
3htq,3eyj,0.539
3htq,3eyk,0.546
3htq,3eym,0.654
3htq,3fku,0.338
3htq,3gbm,0.546
3htq,3gbn,0.615
3htq,3hmg,0.624
3htq,3hto,0.000
3htq,3htp,0.126
3htq,3htq,0.000
3htt,1eo8,0.669
3htt,1ha0,0.615
3htt,1hgd,0.553
3htt,1hge,0.551
3htt,1hgf,0.648
3htt,1hgg,0.600
3htt,1hgh,0.597
3htt,1hgi,0.592
3htt,1hgj,0.605
3htt,1jsd,0.769
3htt,1jsh,0.760
3htt,1jsi,0.777
3htt,1jsm,0.224
3htt,1jsn,0.219
3htt,1jso,0.224
3htt,1ken,0.662
3htt,1mql,0.555
3htt,1mqm,0.597
3htt,1mqn,0.590
3htt,1qfu,0.576
3htt,1rd8,0.265
3htt,1ru7,0.863
3htt,1rvt,0.126
3htt,1rvx,1.010
3htt,1rvz,0.850
3htt,1ti8,0.369
3htt,2fk0,0.316
3htt,2hmg,0.631
3htt,2ibx,0.329
3htt,2viu,0.620
3htt,2wr0,0.200
3htt,2wr1,0.155
3htt,2wr2,0.167
3htt,2wr4,0.512
3htt,2wr5,0.603
3htt,2wr7,1.313
3htt,2wrb,1.396
3htt,2wrc,1.342
3htt,2wrd,0.200
3htt,2wre,0.261
3htt,2wrf,0.713
3htt,2wrg,0.195
3htt,2wrh,0.100
3htt,2yp2,0.651
3htt,2yp3,0.621
3htt,2yp4,0.642
3htt,2yp5,0.656
3htt,2yp7,0.615
3htt,2yp8,0.598
3htt,2yp9,0.595
3htt,2ypg,0.662
3htt,3al4,0.443
3htt,3eyj,0.516
3htt,3eyk,0.523
3htt,3eym,0.634
3htt,3fku,0.316
3htt,3gbm,0.527
3htt,3gbn,0.602
3htt,3hmg,0.605
3htt,3hto,0.000
3htt,3htp,0.100
3htt,3htq,0.000
3htt,3htt,0.000
3ku3,1eo8,0.569
3ku3,1ha0,0.637
3ku3,1hgd,0.680
3ku3,1hge,0.683
3ku3,1hgf,0.590
3ku3,1hgg,0.631
3ku3,1hgh,0.637
3ku3,1hgi,0.636
3ku3,1hgj,0.628
3ku3,1jsd,0.569
3ku3,1jsh,0.576
3ku3,1jsi,0.574
3ku3,1jsm,1.105
3ku3,1jsn,1.097
3ku3,1jso,1.097
3ku3,1ken,0.598
3ku3,1mql,0.666
3ku3,1mqm,0.694
3ku3,1mqn,0.694
3ku3,1qfu,0.657
3ku3,1rd8,1.054
3ku3,1ru7,1.236
3ku3,1rvt,1.119
3ku3,1rvx,1.221
3ku3,1rvz,1.117
3ku3,1ti8,0.834
3ku3,2fk0,0.893
3ku3,2hmg,0.590
3ku3,2ibx,0.889
3ku3,2viu,0.621
3ku3,2wr0,0.993
3ku3,2wr1,1.018
3ku3,2wr2,1.007
3ku3,2wr4,1.111
3ku3,2wr5,1.073
3ku3,2wr7,0.535
3ku3,2wrb,0.379
3ku3,2wrc,0.502
3ku3,2wrd,1.006
3ku3,2wre,0.959
